price,brand,model,year,vin,image
15000,nissan,altima,2020,  1n4bl4cv4lc134145,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15000,nissan,rogue,2017,  jn8at2mv7hw264732,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15000,nissan,rogue,2019,  knmat2mt8kp524910,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15010,infiniti,mpv,2019,  jn8az2ne8k9236456,https://s3-prod.autonews.com/s3fs-public/OEM04_131109813_AR_-1_0.jpg
15050,infiniti,mpv,2019,  jn8az2ne9k9229368,https://s3-prod.autonews.com/s3fs-public/OEM04_131109813_AR_-1_0.jpg
15100,dodge,caravan,2019,  2c4rdgeg2kr565983,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15100,dodge,caravan,2019,  2c4rdgcg2kr658912,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15100,dodge,journey,2019,  3c4pdceg0kt680319,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15100,ford,fusion,2019,  3fa6p0mu3kr180747,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15100,nissan,rogue,2017,  5n1at2mt7hc846000,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15110,ford,door,2017,  1ft7w2bt7hec41164,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15110,ford,door,2017,  1ft7w2bt7hec67263,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15200,chevrolet,equinox,2019,  2gnaxkev2k6183550,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
15200,chevrolet,impala,2019,  1g11z5sa4ku113760,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
15200,dodge,caravan,2018,  2c4rdgcg8jr327542,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15200,dodge,caravan,2019,  2c4rdgcgxkr529381,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15200,dodge,journey,2019,  3c4pdcgg8kt717033,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15200,ford,door,2016,  1fdbf2a6xgec32765,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15200,nissan,frontier,2018,  1n6bd0ct0jn772776,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15200,nissan,rogue,2019,  knmat2mt6kp525148,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15200,nissan,murano,2016,  5n1az2mg0gn147411,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15268,ford,doors,2015,  2fmtk4j81fbc21743,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15290,ford,door,2017,  1ft7w2bt0hef21363,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15290,ford,doors,2015,  2fmtk4j86fbb17376,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15300,chevrolet,equinox,2019,  2gnaxkev7k6197637,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
15300,dodge,caravan,2019,  2c4rdgcg2kr648283,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15300,dodge,caravan,2019,  2c4rdgeg3kr529851,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15300,dodge,journey,2019,  3c4pdceg5kt680932,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15300,ford,escape,2019,  1fmcu0gdxkub80752,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15300,ford,taurus,2018,  1fahp2f84jg117375,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15300,ford,doors,2015,  1fa6p8am2f5403582,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15300,nissan,kicks,2019,  3n1cp5cu6kl530566,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15400,dodge,caravan,2019,  2c4rdgeg5kr563175,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15400,dodge,caravan,2019,  2c4rdgcg3kr747548,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15400,dodge,journey,2019,  3c4pdcgg4kt815525,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15400,dodge,caravan,2019,  2c4rdgeg5kr594507,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15400,dodge,caravan,2019,  2c4rdgcg7kr631205,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15400,dodge,caravan,2019,  2c4rdgeg1kr579115,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15400,dodge,journey,2019,  3c4pdceg2kt716799,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15400,ford,fusion,2019,  3fa6p0cd8kr138334,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15400,nissan,sport,2019,  jn1bj1cr6kw314745,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15495,ford,doors,2015,  1fa6p8th5f5420201,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15500,chevrolet,trax,2020,  3gncjlsb1ll142267,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
15500,kia,sorento,2017,  5xypgda59hg292944,https://hips.hearstapps.com/hmg-prod/amv-prod-cad-assets/images/17q3/685272/kia-for-2018-whats-new-feature-car-and-driver-photo-690990-s-original.jpg
15500,chevrolet,door,2015,  1gcrcpehxfz272176,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
15500,chevrolet,equinox,2019,  2gnaxkev1k6296972,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
15500,chevrolet,impala,2019,  2g11z5saxk9120208,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
15500,dodge,caravan,2017,  2c4rdgeg9hr852858,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15500,dodge,journey,2019,  3c4pdceg4kt716822,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15500,dodge,caravan,2018,  2c4rdgeg8jr340109,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15500,dodge,journey,2018,  3c4pdceg2jt426366,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15500,dodge,caravan,2019,  2c4rdgeg8kr529277,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15500,dodge,journey,2019,  3c4pdceg4kt680601,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15500,dodge,journey,2019,  3c4pdceg0kt681048,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15500,ford,escape,2019,  1fmcu0gdxkub10166,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15500,ford,srw,2017,  1ft7x2b69hec16645,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15500,ford,door,2015,  1fd8x3f67fec17452,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15500,ford,escape,2018,  1fmcu9hd7jua30891,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15500,ford,flex,2019,  2fmhk6d84kba36268,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15500,ford,mustang,2019,  1fatp8uhxk5148949,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15600,dodge,caravan,2019,  2c4rdgcg0kr682478,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15600,dodge,caravan,2019,  2c4rdgeg3kr578354,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15600,dodge,journey,2019,  3c4pdceg1kt716986,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15600,ford,escape,2019,  1fmcu0gd5kua05504,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15600,ford,fusion,2019,  3fa6p0ruxkr116813,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15600,ford,escape,2019,  1fmcu0gd0kub64172,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15600,ford,escape,2019,  1fmcu0gd0kub14114,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15600,ford,doors,2015,  2fmtk3j86fbb54504,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15600,nissan,sport,2019,  jn1bj1cr4kw325341,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15600,nissan,sport,2019,  jn1bj1cr3kw312158,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15700,ford,door,2015,  1ftew1cg0ffa89853,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15700,chevrolet,colorado,2016,  1gcgtce36g1387412,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
15700,chevrolet,impala,2019,  2g11z5sa5k9140950,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
15700,dodge,journey,2018,  3c4pdcgg2jt378879,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15700,dodge,caravan,2019,  2c4rdgeg9kr529238,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15700,dodge,caravan,2019,  2c4rdgeg3kr529509,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15700,dodge,caravan,2019,  2c4rdgeg6kr618815,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15700,dodge,caravan,2019,  2c4rdgcg2kr659171,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15700,dodge,journey,2019,  3c4pdcgg0kt694119,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15700,ford,cutaway,2015,  1fdwe4fl1fda28424,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15700,ford,escape,2019,  1fmcu9gd7kub30198,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15700,nissan,sport,2019,  jn1bj1cr6kw323624,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15800,jeep,compass,2019,  3c4njccb4kt662767,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2021/02/chrome-image-416339.png
15800,dodge,caravan,2019,  2c4rdgeg6kr623139,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15800,dodge,caravan,2019,  2c4rdgeg7kr663746,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15800,dodge,caravan,2019,  2c4rdgcg8kr631438,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15800,dodge,caravan,2019,  2c4rdgeg9kr556908,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15800,dodge,journey,2019,  3c4pdcgg9kt737369,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15800,ford,escape,2019,  1fmcu0gd4kub08736,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15800,nissan,sport,2018,  jn1bj1cp4jw195994,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15800,nissan,altima,2019,  1n4bl4cv1kc146106,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15800,nissan,rogue,2019,  knmat2mt5kp510172,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15800,nissan,sport,2019,  jn1bj1cr1kw325880,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15800,nissan,sport,2019,  jn1bj1cr4kw315960,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15840,ford,door,2017,  1ft7w2bt8hec67434,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15900,jeep,compass,2019,  3c4njccb7kt660088,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2021/02/chrome-image-416339.png
15900,chevrolet,malibu,2019,  1g1zd5st0kf187281,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
15900,dodge,journey,2019,  3c4pddgg3kt720539,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15900,dodge,charger,2020,  2c3cdxbg6lh100855,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15900,dodge,caravan,2019,  2c4rdgcg6kr749441,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15900,dodge,caravan,2019,  2c4rdgeg0kr578974,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15900,dodge,caravan,2019,  2c4rdgeg3kr578709,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15900,dodge,journey,2019,  3c4pdceg1kt680751,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
15900,ford,fusion,2019,  3fa6p0k96kr261093,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15900,ford,escape,2019,  1fmcu0gd7kuc06417,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15900,nissan,rogue,2019,  knmat2mt9kp518680,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
15995,ford,doors,2015,  1fa6p8th0f5382067,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
15995,ford,doors,2015,  2fmtk4g88fbb75562,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
16000,jeep,compass,2019,  3c4njccb0kt676343,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2021/02/chrome-image-416339.png
16000,mazda,cx-3,2016,  jm1dkbd74g0123647,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2018-mazda-6-sport-1553875415.jpg
16000,dodge,caravan,2019,  2c4rdgeg5kr516518,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
16000,dodge,charger,2019,  2c3cdxbg5kh725391,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
16000,dodge,journey,2019,  3c4pdcgg6kt716981,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
16000,ford,fusion,2018,  3fa6p0k95jr156818,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
16000,ford,fusion,2019,  3fa6p0ru7kr138767,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
16000,ford,transit,2019,  1ftyr2zm1kkb65539,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
16000,nissan,rogue,2018,  knmat2mv5jp602138,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
16000,nissan,altima,2019,  1n4bl4cv4kc215340,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
16000,nissan,rogue,2018,  jn1butcp0jw1s4309,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
16000,nissan,sport,2018,  jn1bj1cr2jw289275,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
16080,ford,doors,2015,  2fmtk3j92fbc41664,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
16100,chevrolet,equinox,2019,  2gnaxuev0k6196714,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
16100,dodge,caravan,2019,  2c4rdgeg0kr529483,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
16100,dodge,journey,2019,  3c4pdcgg5kt717085,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
16100,ford,hybrid,2019,  3fa6p0ru4kr181558,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
16190,ford,doors,2015,  2fmtk4j96fbb10890,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
16200,jeep,compass,2019,  3c4njccb3kt676336,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2021/02/chrome-image-416339.png
16200,dodge,caravan,2019,  2c4rdgbgxkr624069,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
16200,ford,fusion,2019,  3fa6p0ru1kr120930,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
16200,ford,fusion,2019,  3fa6p0d9xkr105006,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
16200,ford,escape,2019,  1fmcu9gdxkub80402,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
16200,nissan,rogue,2019,  knmat2mvxkp508886,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
16200,nissan,frontier,2018,  1n6bd0ct2jn715379,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
16300,chevrolet,trax,2020,  3gncjlsb4ll149763,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
16300,dodge,caravan,2019,  2c4rdgcg5kr518563,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
16300,dodge,caravan,2019,  2c4rdgeg0kr557123,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
